127.0.0.1 - - [07/Feb/2023:09:25:00 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:04 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13080
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:04 +0900] "GET /JSP_Gall/jsp/image/close2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:04 +0900] "GET /JSP_Gall/jsp/image/switch.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:17 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 7948
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:17 +0900] "GET /JSP_Gall/jsp/image/question-mark.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:19 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13080
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:32 +0900] "POST /JSP_Gall/jsp/checkID.jsp?url=http://localhost:9010/JSP_Gall/jsp/main.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:32 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13160
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:34 +0900] "GET /JSP_Gall/jsp/logout.jsp?url=http://localhost:9010/JSP_Gall/jsp/main.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:34 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13080
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:37 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 11252
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:38 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?url=http://localhost:9010/JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 1848
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:41 +0900] "POST /JSP_Gall/jsp/checkID.jsp?url=http://localhost:9010/JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:41 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 11356
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:44 +0900] "GET /JSP_Gall/jsp/logout.jsp?url=http://localhost:9010/JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:44 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 11252
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:48 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 8157
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:49 +0900] "GET /JSP_Gall/jsp/loginForm.jsp HTTP/1.1" 200 1799
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:53 +0900] "POST /JSP_Gall/jsp/checkID.jsp?url=null HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:25:53 +0900] "GET /JSP_Gall/jsp/null HTTP/1.1" 404 832
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:26:23 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 8327
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:26:28 +0900] "GET /JSP_Gall/jsp/logout.jsp?http://localhost:9010/JSP_Gall/jsp/minor.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:26:55 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 7997
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:26:56 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?url=http://localhost:9010/JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 1839
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:26:59 +0900] "POST /JSP_Gall/jsp/checkID.jsp?url=http://localhost:9010/JSP_Gall/jsp/minor.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:26:59 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 8103
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:27:01 +0900] "GET /JSP_Gall/jsp/logout.jsp?url=http://localhost:9010/JSP_Gall/jsp/minor.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:27:01 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 7997
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:33:46 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13118
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:38:03 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13210
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:38:05 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 8127
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:38:42 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13245
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:38:43 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 8162
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:42:28 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13217
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:42:29 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 8134
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:46:19 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13222
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:46:21 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 8139
0:0:0:0:0:0:0:1 - - [07/Feb/2023:09:46:51 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 8160
