127.0.0.1 - - [26/Jan/2023:09:22:39 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:31:24 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=3&p_idx=19 HTTP/1.1" 200 9457
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:32:29 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9415
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:32:39 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9415
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:33:15 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=9 HTTP/1.1" 200 9475
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:38:16 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?idx=1 HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:38:16 +0900] "GET /JSP_Gall/jsp/image/banner1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:38:25 +0900] "POST /JSP_Gall/jsp/checkID.jsp?where=gall&idx=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:38:25 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7455
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:38:25 +0900] "GET /JSP_Gall/jsp/image/fix_nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:38:25 +0900] "GET /JSP_Gall/jsp/image/right-arrow3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:38:32 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=27 HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:38:34 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 10210
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:46:16 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7455
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:50:12 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=27 HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:50:18 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7455
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:50:19 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=27 HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:50:21 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1&post=reco HTTP/1.1" 200 6983
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:50:25 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7455
0:0:0:0:0:0:0:1 - - [26/Jan/2023:09:50:27 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=27 HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:22:26 +0900] "GET /JSP_Gall/jsp/logout.jsp?where=gall&idx=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:22:26 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7148
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:22:29 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?idx=1 HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:22:31 +0900] "GET /JSP_Gall/jsp/joinForm.jsp HTTP/1.1" 200 3120
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:22:37 +0900] "POST /JSP_Gall/jsp/join.jsp HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:26:29 +0900] "POST /JSP_Gall/jsp/join.jsp HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:26:41 +0900] "POST /JSP_Gall/jsp/join.jsp HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:29:09 +0900] "POST /JSP_Gall/jsp/join.jsp HTTP/1.1" 200 188
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:29:29 +0900] "POST /JSP_Gall/jsp/join.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:29:33 +0900] "POST /JSP_Gall/jsp/join.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:29:33 +0900] "GET /JSP_Gall/jsp/joinSucc.jsp HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:30:57 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9441
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:31:04 +0900] "GET /JSP_Gall/jsp/joinForm.jsp HTTP/1.1" 200 3120
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:31:08 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=9 HTTP/1.1" 200 9501
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:31:15 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7148
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:32:49 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9441
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:33:32 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9436
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:33:44 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9435
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:33:54 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9435
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:35:07 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9482
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:35:30 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9482
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:35:56 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9482
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:37:44 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9502
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:38:46 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9489
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:38:55 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9489
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:39:32 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9491
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:40:04 +0900] "GET /JSP_Gall/jsp/joinForm.jsp HTTP/1.1" 200 3120
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:40:14 +0900] "POST /JSP_Gall/jsp/checkID.jsp?where=main HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:40:38 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7148
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:40:42 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?idx=1 HTTP/1.1" 200 1806
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:41:02 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?idx=1 HTTP/1.1" 200 1807
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:41:10 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9491
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:45:13 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7148
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:45:42 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=1 HTTP/1.1" 200 4084
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:45:45 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=1 HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [26/Jan/2023:10:47:13 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=1 HTTP/1.1" 200 4084
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:03:35 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7148
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:03:45 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=1 HTTP/1.1" 200 4084
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:03:53 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=1 HTTP/1.1" 200 95
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:03:59 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:03:59 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7379
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:04:04 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=29 HTTP/1.1" 200 9637
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:04:11 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?idx=1 HTTP/1.1" 200 1807
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:04:15 +0900] "POST /JSP_Gall/jsp/checkID.jsp?where=gall&idx=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:04:15 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7494
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:04:18 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=1 HTTP/1.1" 200 4061
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:04:34 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=1 HTTP/1.1" 200 95
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:05:15 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=1 HTTP/1.1" 200 4078
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:05:25 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=1 HTTP/1.1" 200 4078
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:08:49 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:08:49 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7740
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:26:23 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 8616
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:26:27 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 6771
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:28:20 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9666
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:28:23 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 500 3447
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:29:53 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9666
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:29:55 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7730
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:02 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9666
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:03 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 7703
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:03 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:28 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 7703
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:28 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 200 1158
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:46 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=6&p_idx=9 HTTP/1.1" 200 9986
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:52 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 7704
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:52 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:55 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=6&p_idx=9 HTTP/1.1" 200 9986
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:30:57 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=6&p_idx=28 HTTP/1.1" 500 8441
0:0:0:0:0:0:0:1 - - [26/Jan/2023:11:45:38 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 500 3548
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:01:49 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9866
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:01:51 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 500 3231
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:03:02 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9866
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:03:03 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 7708
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:03:03 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:03:20 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:04:24 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 7705
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:06:24 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 7942
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:06:28 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9866
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:06:30 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 8916
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:07:09 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 8178
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:07:11 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 8926
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:09:11 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 8988
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:09:52 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=5 HTTP/1.1" 200 4512
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:09:53 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=5 HTTP/1.1" 200 95
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:11:19 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=5 HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:11:46 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=5 HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:11:57 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=5 HTTP/1.1" 200 4512
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:01 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:01 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9238
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:09 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=31 HTTP/1.1" 200 10999
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:18 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9238
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:21 +0900] "GET /JSP_Gall/jsp/logout.jsp?where=gall&idx=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:21 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 8695
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:23 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?idx=5 HTTP/1.1" 200 1807
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:42 +0900] "POST /JSP_Gall/jsp/checkID.jsp?where=gall&idx=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:42 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 8805
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:47 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=5 HTTP/1.1" 200 4085
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:53 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=5 HTTP/1.1" 200 95
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:57 +0900] "POST /JSP_Gall/jsp/upload.jsp?idx=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:57 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9044
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:12:57 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:13:18 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=32 HTTP/1.1" 200 10688
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:10 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9044
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:11 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=32 HTTP/1.1" 200 10688
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:18 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=31 HTTP/1.1" 200 10589
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:23 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9044
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:25 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=26 HTTP/1.1" 200 10696
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:29 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=32 HTTP/1.1" 200 10688
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:33 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=31 HTTP/1.1" 200 10589
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:37 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=25 HTTP/1.1" 200 11065
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:39 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9044
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:15:42 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=31 HTTP/1.1" 200 10589
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:22:19 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9044
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:22:19 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:22:21 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=32 HTTP/1.1" 200 10713
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:22:24 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9044
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:22:25 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=32 HTTP/1.1" 200 10713
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:24:28 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9100
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:24:39 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9096
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:24:44 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9096
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:25:27 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=32 HTTP/1.1" 200 10727
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:27:32 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=32 HTTP/1.1" 200 10783
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:27:32 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:27:53 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=31 HTTP/1.1" 200 10688
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:28:12 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=26 HTTP/1.1" 200 10754
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:28:44 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=32 HTTP/1.1" 200 10783
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:28:46 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=31 HTTP/1.1" 200 10688
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:28:48 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=26 HTTP/1.1" 200 10776
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:29:58 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=26 HTTP/1.1" 200 10806
0:0:0:0:0:0:0:1 - - [26/Jan/2023:12:30:51 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=26 HTTP/1.1" 200 10818
