127.0.0.1 - - [06/Feb/2023:09:20:24 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:29:25 +0900] "GET /JSP_Gall/jsp/delSearch.jsp?del=all HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:29:25 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12600
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:29:36 +0900] "GET /JSP_Gall/jsp/searchSave.jsp?save=off HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:29:37 +0900] "GET /JSP_Gall/jsp/search.jsp?word=kk&save=off HTTP/1.1" 200 5516
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:29:38 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12602
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:29:44 +0900] "GET /JSP_Gall/jsp/searchSave.jsp?save=on HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:29:46 +0900] "GET /JSP_Gall/jsp/search.jsp?word=n&save=on HTTP/1.1" 200 5654
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:29:47 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12741
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:38:57 +0900] "GET /JSP_Gall/jsp/delSearch.jsp?idx=34 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:38:57 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12600
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:41:26 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12633
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:44:29 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 500 2753
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:46:21 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12622
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:46:26 +0900] "GET /JSP_Gall/jsp/search.jsp?word=f&save=on HTTP/1.1" 200 5641
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:46:27 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12728
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:46:47 +0900] "GET /JSP_Gall/jsp/delSearch.jsp?idx=35 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:46:47 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12622
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:48:36 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12719
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:49:26 +0900] "GET /JSP_Gall/jsp/search.jsp?word=d&save=on HTTP/1.1" 200 5729
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:49:27 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12816
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:49:39 +0900] "GET /JSP_Gall/jsp/delSearch.jsp?del=all HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:49:39 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12719
0:0:0:0:0:0:0:1 - - [06/Feb/2023:09:49:44 +0900] "GET /JSP_Gall/jsp/searchSave.jsp?save=off HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:02:22 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 11363
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:02:22 +0900] "GET /JSP_Gall/jsp/image/pencil2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:02:22 +0900] "GET /JSP_Gall/jsp/image/chat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:02:22 +0900] "GET /JSP_Gall/jsp/image/fix_nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:13:48 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12929
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:13:51 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 12236
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:13:51 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:13:59 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5&post=reco HTTP/1.1" 200 11035
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:14:02 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 12236
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:19:17 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13145
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:19:20 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 13086
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:19:20 +0900] "GET /JSP_Gall/jsp/image/image12.jpg HTTP/1.1" 200 61812
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:19:29 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 10979
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:24:47 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13145
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:24:48 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 10979
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:24:49 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13145
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:24:55 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=2 HTTP/1.1" 200 11413
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:24:57 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13321
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:42:23 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12312
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:42:47 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=14 HTTP/1.1" 200 15290
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:42:47 +0900] "GET /JSP_Gall/jsp/image/star3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:42:47 +0900] "GET /JSP_Gall/jsp/image/down-arrow.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:42:47 +0900] "GET /JSP_Gall/jsp/image/arrow-up.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:42:50 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12312
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:43:37 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12331
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:46:40 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12399
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:48:31 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12436
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:51:02 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12485
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:52:30 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12545
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:52:50 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12537
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:53:09 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12554
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:55:06 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12658
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:55:08 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=14 HTTP/1.1" 200 15290
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:55:14 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=21 HTTP/1.1" 200 15527
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:55:17 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=21 HTTP/1.1" 200 15527
0:0:0:0:0:0:0:1 - - [06/Feb/2023:10:55:22 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=21 HTTP/1.1" 200 15527
0:0:0:0:0:0:0:1 - - [06/Feb/2023:11:34:30 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12071
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:20:33 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12071
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:22:28 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12123
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:24:03 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12123
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:25:54 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12167
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:26:47 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12169
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:27:51 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12171
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:28:30 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12174
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:29:32 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12238
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:32:08 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12215
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:32:46 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12215
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:34:54 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12215
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:37:34 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12341
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:39:13 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12391
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:40:04 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12404
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:41:15 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12447
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:42:35 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12509
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:43:52 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12545
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:44:19 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12506
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:45:37 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12567
0:0:0:0:0:0:0:1 - - [06/Feb/2023:12:46:52 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12616
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:47:47 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:08 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 12866
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:08 +0900] "GET /JSP_Gall/jsp/image/image12.jpg HTTP/1.1" 200 61812
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:13 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=14 HTTP/1.1" 200 16780
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:16 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 12858
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:18 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?idx=5 HTTP/1.1" 200 1807
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:18 +0900] "GET /JSP_Gall/jsp/image/banner1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:20 +0900] "POST /JSP_Gall/jsp/checkID.jsp?where=gall&idx=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:20 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 12973
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:20 +0900] "GET /JSP_Gall/jsp/image/right-arrow3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:21 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=14 HTTP/1.1" 200 17119
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:23 +0900] "GET /JSP_Gall/jsp/modifyForm.jsp?idx=5&p_idx=14 HTTP/1.1" 200 7411
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:35 +0900] "POST /JSP_Gall/jsp/modify.jsp?idx=5&p_idx=14 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:35 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 12975
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:48 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13175
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:48:53 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 15211
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:52:12 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13189
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:53:29 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13212
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:53:52 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13231
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:54:34 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13182
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:55:35 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13173
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:58:05 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13222
0:0:0:0:0:0:0:1 - - [06/Feb/2023:13:59:37 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13268
0:0:0:0:0:0:0:1 - - [06/Feb/2023:14:01:26 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13216
0:0:0:0:0:0:0:1 - - [06/Feb/2023:14:02:25 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13216
0:0:0:0:0:0:0:1 - - [06/Feb/2023:14:02:49 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=21 HTTP/1.1" 200 15226
0:0:0:0:0:0:0:1 - - [06/Feb/2023:14:19:42 +0900] "GET /JSP_Gall/jsp/logout.jsp?where=main HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:14:19:42 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12920
0:0:0:0:0:0:0:1 - - [06/Feb/2023:14:21:41 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 12918
0:0:0:0:0:0:0:1 - - [06/Feb/2023:14:23:06 +0900] "GET /JSP_Gall/jsp/search.jsp?word=%E3%85%87&save=on HTTP/1.1" 200 5733
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:06:32 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13027
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:06:34 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 5728
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:06:35 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13027
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:06:42 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 5728
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:06:43 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13027
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:07:51 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13043
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:08:00 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 5744
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:08:05 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 13043
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:13:43 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6053
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:14:50 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6117
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:16:04 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6116
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:16:14 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6116
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:18:00 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6232
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:19:54 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6282
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:22:23 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6315
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:22:23 +0900] "GET /JSP_Gall/jsp/image/question-mark.png HTTP/1.1" 200 32738
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:23:06 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6342
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:23:06 +0900] "GET /JSP_Gall/jsp/image/question-mark.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:23:20 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6342
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:23:20 +0900] "GET /JSP_Gall/jsp/image/question-mark.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:24:31 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6390
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:24:31 +0900] "GET /JSP_Gall/jsp/image/question-mark.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:24:43 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6390
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:25:05 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6409
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:25:05 +0900] "GET /JSP_Gall/jsp/image/question-mark.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Feb/2023:16:25:27 +0900] "GET /JSP_Gall/jsp/minor.jsp HTTP/1.1" 200 6409
