127.0.0.1 - - [27/Jan/2023:09:16:01 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:17:05 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=re&idx=3&p_idx=12 HTTP/1.1" 200 104
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:17:07 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=de&idx=3&p_idx=12 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:17:07 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=3&p_idx=12 HTTP/1.1" 200 11694
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:17:09 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=de&idx=3&p_idx=12 HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:17:40 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=3 HTTP/1.1" 200 7415
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:17:42 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9752
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:17:44 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 8283
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:17:46 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 11969
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:18:18 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9960
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:18:21 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12269
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:18:35 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=re&idx=1&p_idx=18 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:18:35 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12269
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:18:36 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=re&idx=1&p_idx=18 HTTP/1.1" 200 104
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:18:39 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=de&idx=1&p_idx=18 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:18:39 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12269
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:18:40 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=de&idx=1&p_idx=18 HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:25:46 +0900] "GET /js_Test01/web01.html HTTP/1.1" 200 378
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:26:05 +0900] "GET /js_Test01/web01.html HTTP/1.1" 200 375
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:26:33 +0900] "GET /js_Test01/web01.html HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:27:52 +0900] "GET /js_Test01/web01.html HTTP/1.1" 200 446
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:43:59 +0900] "GET /js_Test01/web01.html HTTP/1.1" 200 448
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:47:28 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12286
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:48:39 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12323
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:49:57 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12362
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:50:45 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12350
0:0:0:0:0:0:0:1 - - [27/Jan/2023:09:57:24 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12350
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:01:16 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12364
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:01:40 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12377
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:02:03 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12389
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:06:20 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12520
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:07:01 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=18 HTTP/1.1" 200 12590
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:07:17 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=30 HTTP/1.1" 200 11683
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:07:44 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12289
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:12:30 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12297
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:14:04 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12290
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:14:48 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12265
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:15:07 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12264
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:15:46 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12269
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:17:55 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12312
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:18:59 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12312
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:20:36 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12312
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:22:44 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12362
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:30:42 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12364
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:49:46 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 8283
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:49:49 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12424
0:0:0:0:0:0:0:1 - - [27/Jan/2023:10:49:51 +0900] "GET /JSP_Gall/jsp/image/down.png HTTP/1.1" 200 1927
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:01:25 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12486
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:01:26 +0900] "GET /JSP_Gall/jsp/image/down.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:02:34 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12779
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:02:53 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12774
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:02:54 +0900] "GET /JSP_Gall/jsp/image/down.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:05:02 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12780
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:10:19 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12426
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:10:21 +0900] "GET /JSP_Gall/jsp/image/down.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:18:46 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12501
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:18:46 +0900] "GET /JSP_Gall/jsp/image/arrow-up.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:20:41 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12503
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:20:42 +0900] "GET /JSP_Gall/jsp/image/down.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:21:20 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12660
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:21:45 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 8283
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:21:52 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9960
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:21:57 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 10367
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:21:57 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:11:22:03 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=31 HTTP/1.1" 200 14851
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:31:48 +0900] "GET /JSP_Gall/jsp/image/nik.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:31:48 +0900] "GET /JSP_Gall/jsp/image/arrow-up.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:31:53 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9957
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:31:55 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9786
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:00 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=1 HTTP/1.1" 200 8317
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:02 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=1&p_idx=10 HTTP/1.1" 200 12694
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:20 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 9994
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:22 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 8224
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:24 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=6&p_idx=9 HTTP/1.1" 200 11998
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:26 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 8224
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:29 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 10194
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:42 +0900] "POST /JSP_Gall/jsp/checkID.jsp?where=main HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:42 +0900] "GET /JSP_Gall/jsp/main.jsp HTTP/1.1" 200 10274
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:42 +0900] "GET /JSP_Gall/jsp/image/right-arrow3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:32:54 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 8340
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:11 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=6&p_idx=28 HTTP/1.1" 200 12221
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:13 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=re&idx=6&p_idx=28 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:13 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=6&p_idx=28 HTTP/1.1" 200 12221
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:14 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=re&idx=6&p_idx=28 HTTP/1.1" 200 104
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:17 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=de&idx=6&p_idx=28 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:17 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=6&p_idx=28 HTTP/1.1" 200 12221
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:18 +0900] "GET /JSP_Gall/jsp/reco.jsp?reco=de&idx=6&p_idx=28 HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:25 +0900] "POST /JSP_Gall/jsp/addReply.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:25 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=6&p_idx=28 HTTP/1.1" 200 12883
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:25 +0900] "GET /JSP_Gall/jsp/image/close.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:27 +0900] "GET /JSP_Gall/jsp/image/down.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:34 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=6 HTTP/1.1" 200 8340
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:36 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 10500
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:39 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5&post=reco HTTP/1.1" 200 8034
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:45 +0900] "GET /JSP_Gall/jsp/logout.jsp?where=gall&idx=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:45 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9957
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:46 +0900] "GET /JSP_Gall/jsp/loginForm.jsp?idx=5 HTTP/1.1" 200 1807
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:48 +0900] "GET /JSP_Gall/jsp/joinForm.jsp HTTP/1.1" 200 3120
0:0:0:0:0:0:0:1 - - [27/Jan/2023:14:33:57 +0900] "GET /JSP_Gall/jsp/write.jsp?idx=5 HTTP/1.1" 200 4113
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:31:22 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=34 HTTP/1.1" 200 14115
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:27 +0900] "GET /JSP_Mall/jsp/home.jsp HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:34 +0900] "GET /JSP_Mall/jsp/loginForm.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:43 +0900] "POST /JSP_Mall/jsp/checkID.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:43 +0900] "GET /JSP_Mall/jsp/home.jsp HTTP/1.1" 200 1168
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:45 +0900] "GET /JSP_Mall/jsp/memberUpdateForm.jsp HTTP/1.1" 200 3320
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:47 +0900] "GET /JSP_Mall/jsp/addForm.jsp HTTP/1.1" 200 2655
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:48 +0900] "GET /JSP_Mall/jsp/updateForm.jsp HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:49 +0900] "GET /JSP_Mall/jsp/deleteForm.jsp HTTP/1.1" 200 2621
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:51 +0900] "GET /JSP_Mall/jsp/products.jsp HTTP/1.1" 200 2462
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:56 +0900] "GET /JSP_Mall/jsp/productInfo.jsp?id=P1236 HTTP/1.1" 200 2527
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:54:57 +0900] "GET /JSP_Mall/jsp/cartForm.jsp HTTP/1.1" 200 2398
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:03 +0900] "GET /JSP_Mall/jsp/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:03 +0900] "GET /JSP_Mall/jsp/home.jsp HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:04 +0900] "GET /JSP_Mall/jsp/loginForm.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:07 +0900] "POST /JSP_Mall/jsp/checkID.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:07 +0900] "GET /JSP_Mall/jsp/home.jsp HTTP/1.1" 200 1115
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:13 +0900] "GET /JSP_Mall/jsp/orderList.jsp HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:15 +0900] "GET /JSP_Mall/jsp/cartForm.jsp HTTP/1.1" 200 2345
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:20 +0900] "GET /JSP_Mall/jsp/noticeForm.jsp HTTP/1.1" 200 1569
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:23 +0900] "GET /JSP_Mall/jsp/contentForm.jsp?idx=1 HTTP/1.1" 200 2170
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:55:30 +0900] "GET /JSP_Mall/jsp/home.jsp HTTP/1.1" 200 1115
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:56:21 +0900] "GET /JSP_Mall/jsp/products.jsp HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:57:31 +0900] "GET /JSP_Mall/jsp/productInfo.jsp?id=P1237 HTTP/1.1" 200 2498
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:57:38 +0900] "GET /JSP_Mall/jsp/products.jsp HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:57:40 +0900] "GET /JSP_Mall/jsp/productInfo.jsp?id=P1237 HTTP/1.1" 200 2498
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:57:45 +0900] "GET /JSP_Mall/jsp/addCart.jsp?id=P1237 HTTP/1.1" 200 111
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:57:48 +0900] "GET /JSP_Mall/jsp/cartForm.jsp HTTP/1.1" 200 2513
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:57:54 +0900] "GET /JSP_Mall/jsp/delete.jsp?id=P1237 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:57:54 +0900] "GET /JSP_Mall/jsp/cartForm.jsp HTTP/1.1" 200 2345
0:0:0:0:0:0:0:1 - - [27/Jan/2023:15:57:57 +0900] "GET /JSP_Mall/jsp/products.jsp HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:04:08 +0900] "GET /JSP_Mall/jsp/memberUpdateForm.jsp HTTP/1.1" 200 3265
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:04:38 +0900] "GET /JSP_Mall/jsp/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:04:38 +0900] "GET /JSP_Mall/jsp/home.jsp HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:04:45 +0900] "GET /JSP_Mall/jsp/loginForm.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:04:50 +0900] "GET /JSP_Mall/jsp/joinForm.jsp HTTP/1.1" 200 2858
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:04:53 +0900] "GET /JSP_Mall/jsp/products.jsp HTTP/1.1" 200 2284
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:50:45 +0900] "GET /JSP_Gall/jsp/image/down.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:51:03 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9957
0:0:0:0:0:0:0:1 - - [27/Jan/2023:16:51:10 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=22 HTTP/1.1" 200 13754
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:01:10 +0900] "GET /JSP_Gall/jsp/gallMain.jsp?idx=5 HTTP/1.1" 200 9957
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:01:12 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=31 HTTP/1.1" 200 14427
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:01:12 +0900] "GET /JSP_Gall/jsp/image/arrow-up.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:01:15 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=34 HTTP/1.1" 200 14385
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:01:17 +0900] "GET /JSP_Gall/jsp/modify.jsp HTTP/1.1" 500 2583
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:02:54 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=34 HTTP/1.1" 200 14387
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:02:56 +0900] "GET /JSP_Gall/jsp/modify.jsp?5 HTTP/1.1" 500 2583
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:03:19 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=34 HTTP/1.1" 200 14391
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:03:20 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 200 2703
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:03:29 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 200 2703
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:04:50 +0900] "GET /JSP_Gall/jsp/result.jsp?idx=5&p_idx=34 HTTP/1.1" 200 14391
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:04:52 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 200 2805
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:05:49 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 200 2805
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:08:48 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 200 2805
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:09:17 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 200 2805
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:11:27 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 200 2839
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:21:08 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [27/Jan/2023:17:21:12 +0900] "GET /JSP_Gall/jsp/modify.jsp?idx=5 HTTP/1.1" 404 810
